,date,03668_FD_STRAHL,03668_FG_STRAHL,03668_SD_STRAHL,05792_FD_STRAHL,05792_FG_STRAHL,05792_SD_STRAHL
2641,2022-03-26,388.0,1989.0,11.7,340.0,2109.0,11.5
2642,2022-03-27,429.0,1949.0,11.5,233.0,2331.0,12.5
2643,2022-03-28,404.0,1982.0,11.1,263.0,2342.0,12.2
2644,2022-03-29,879.0,1516.0,6.8,-999.0,-999.0,-999.0
2645,2022-03-30,315.0,343.0,0.0,981.0,983.0,0.2
2646,2022-03-31,604.0,667.0,0.1,1140.0,1140.0,0.0
2647,2022-04-01,333.0,364.0,0.0,1388.0,1423.0,1.5
2648,2022-04-02,807.0,887.0,0.0,1393.0,1655.0,2.6
2649,2022-04-03,829.0,1714.0,8.0,-999.0,2505.0,12.4
2650,2022-04-04,706.0,1862.0,8.0,-999.0,2595.0,12.4
2651,2022-04-05,287.0,314.0,0.0,854.0,854.0,0.0
2652,2022-04-06,733.0,1026.0,3.3,-999.0,1927.0,7.6
2653,2022-04-07,717.0,871.0,1.4,944.0,1445.0,3.7
2654,2022-04-08,505.0,577.0,0.9,888.0,990.0,0.5
2655,2022-04-09,907.0,1625.0,5.2,1358.0,1429.0,0.8
2656,2022-04-10,806.0,1357.0,5.5,1380.0,1521.0,1.5
2657,2022-04-11,471.0,2320.0,12.3,487.0,2487.0,12.0
2658,2022-04-12,754.0,2177.0,12.0,699.0,2446.0,11.5
2659,2022-04-13,1008.0,1968.0,10.9,742.0,2410.0,11.4
2660,2022-04-14,720.0,2035.0,10.2,764.0,2267.0,9.2
2661,2022-04-15,722.0,2007.0,8.8,975.0,980.0,0.3
2662,2022-04-16,364.0,2217.0,9.2,1297.0,1342.0,0.8
2663,2022-04-17,656.0,2318.0,13.2,461.0,2670.0,13.7
2664,2022-04-18,456.0,2516.0,13.2,318.0,2773.0,13.4
2665,2022-04-19,586.0,2428.0,12.6,875.0,1038.0,2.3
2666,2022-04-20,428.0,2509.0,12.6,463.0,2793.0,12.0
2667,2022-04-21,1037.0,1352.0,3.1,708.0,2649.0,9.9
2668,2022-04-22,776.0,2189.0,10.8,1370.0,1536.0,3.3
2669,2022-04-23,984.0,1215.0,1.8,1196.0,1446.0,4.7
2670,2022-04-24,404.0,456.0,0.1,1215.0,1359.0,3.3
2671,2022-04-25,905.0,1029.0,0.5,1606.0,1745.0,1.7
2672,2022-04-26,548.0,613.0,0.0,1273.0,1386.0,1.7
2673,2022-04-27,1008.0,1540.0,4.7,1540.0,2361.0,5.8
2674,2022-04-28,783.0,2558.0,12.2,340.0,3024.0,14.2
2675,2022-04-29,1011.0,2425.0,11.4,782.0,2785.0,12.1
2676,2022-04-30,1031.0,1287.0,2.1,1291.0,1297.0,0.2
2677,2022-05-01,878.0,1199.0,2.9,1551.0,1645.0,2.2
2678,2022-05-02,981.0,1974.0,8.2,1369.0,1989.0,6.3
2679,2022-05-03,1073.0,1598.0,4.4,943.0,2243.0,7.5
2680,2022-05-04,812.0,1962.0,10.1,1326.0,1622.0,3.0
2681,2022-05-05,1164.0,1857.0,4.7,1289.0,1560.0,3.0
2682,2022-05-06,1187.0,1364.0,0.7,1322.0,1322.0,0.0
2683,2022-05-07,1038.0,2141.0,8.8,1346.0,1347.0,0.0
2684,2022-05-08,984.0,2137.0,9.8,1979.0,2067.0,2.9
2685,2022-05-09,777.0,2518.0,10.9,902.0,2298.0,8.7
2686,2022-05-10,881.0,2608.0,11.6,729.0,2732.0,10.0
2687,2022-05-11,585.0,2780.0,12.6,482.0,3047.0,14.3
2688,2022-05-12,992.0,2129.0,7.4,1140.0,2520.0,8.1
2689,2022-05-13,1024.0,2445.0,10.2,627.0,629.0,0.0
2690,2022-05-14,383.0,2971.0,14.3,1594.0,1757.0,2.4
2691,2022-05-15,718.0,2665.0,13.4,686.0,2880.0,12.8
2692,2022-05-16,1109.0,1725.0,6.2,907.0,1035.0,2.1
2693,2022-05-17,973.0,2694.0,12.4,1467.0,2043.0,4.2
2694,2022-05-18,880.0,2600.0,10.7,815.0,2888.0,13.9
2695,2022-05-19,762.0,2849.0,13.8,1125.0,1820.0,6.3
2696,2022-05-20,861.0,2538.0,9.8,703.0,3008.0,13.3
2697,2022-05-21,1120.0,2371.0,9.7,1365.0,1522.0,3.3
2698,2022-05-22,598.0,2980.0,12.1,1017.0,1114.0,1.3
2699,2022-05-23,991.0,1497.0,3.4,887.0,1731.0,5.1
2700,2022-05-24,987.0,1480.0,3.5,1187.0,1269.0,1.4
2701,2022-05-25,748.0,2289.0,8.6,1854.0,1967.0,2.8
2702,2022-05-26,1173.0,1725.0,5.8,1013.0,3165.0,12.0
2703,2022-05-27,930.0,1149.0,3.6,1150.0,2746.0,9.7
2704,2022-05-28,885.0,2362.0,10.1,1257.0,1260.0,0.1
2705,2022-05-29,917.0,1597.0,6.2,921.0,921.0,0.1
2706,2022-05-30,755.0,2841.0,12.7,1359.0,1642.0,3.8
2707,2022-05-31,769.0,2249.0,9.5,950.0,1918.0,5.3
2708,2022-06-01,915.0,2572.0,10.5,966.0,2096.0,5.4
2709,2022-06-02,1029.0,2841.0,15.0,1440.0,1818.0,4.4
2710,2022-06-03,857.0,2520.0,10.6,814.0,1919.0,7.7
2711,2022-06-04,959.0,1314.0,3.2,1092.0,2789.0,10.1
2712,2022-06-05,879.0,1202.0,4.2,890.0,2064.0,7.8
2713,2022-06-06,822.0,1570.0,4.5,1152.0,2537.0,8.3
2714,2022-06-07,1219.0,1776.0,4.6,830.0,831.0,0.0
2715,2022-06-08,1143.0,2463.0,8.1,999.0,2594.0,7.8
2716,2022-06-09,1275.0,1933.0,6.4,975.0,975.0,0.0
2717,2022-06-10,637.0,3137.0,14.3,1898.0,1919.0,1.1
2718,2022-06-11,1149.0,2432.0,10.9,1189.0,2931.0,10.8
2719,2022-06-12,672.0,2911.0,12.7,518.0,3311.0,14.6
2720,2022-06-13,828.0,2848.0,12.7,964.0,971.0,0.3
2721,2022-06-14,383.0,3298.0,15.0,292.0,3466.0,15.3
2722,2022-06-15,-999.0,-999.0,15.5,1360.0,2396.0,8.9
2723,2022-06-16,-999.0,2943.0,13.6,876.0,1031.0,2.7
2724,2022-06-17,-999.0,3045.0,13.3,1228.0,2491.0,10.6
2725,2022-06-18,-999.0,3073.0,14.3,508.0,3341.0,15.2
2726,2022-06-19,-999.0,3072.0,14.4,787.0,2673.0,10.7
2727,2022-06-20,-999.0,1674.0,4.6,1623.0,2266.0,6.5
2728,2022-06-21,-999.0,3120.0,15.1,1266.0,2660.0,11.2
2729,2022-06-22,-999.0,1724.0,5.8,956.0,986.0,0.7
2730,2022-06-23,-999.0,2933.0,13.6,729.0,2533.0,9.5
2731,2022-06-24,-999.0,1568.0,3.1,1130.0,1185.0,0.8
2732,2022-06-25,-999.0,2585.0,9.5,1332.0,2390.0,7.8
2733,2022-06-26,-999.0,2802.0,13.0,1180.0,2568.0,9.9
2734,2022-06-27,-999.0,2846.0,11.9,833.0,2706.0,9.7
2735,2022-06-28,-999.0,2603.0,12.0,833.0,1360.0,4.5
2736,2022-06-29,-999.0,1763.0,5.1,1403.0,1649.0,4.4
2737,2022-06-30,-999.0,2634.0,10.0,716.0,2028.0,6.6
2738,2022-07-01,680.0,900.0,4.1,976.0,1075.0,1.5
2739,2022-07-02,363.0,3285.0,15.5,239.0,3458.0,15.8
2740,2022-07-03,320.0,3202.0,15.5,900.0,2825.0,12.7
2741,2022-07-04,-999.0,2523.0,11.1,1026.0,1487.0,3.1
2742,2022-07-05,-999.0,3061.0,14.1,1035.0,1043.0,0.3
2743,2022-07-06,-999.0,2775.0,11.3,1127.0,1520.0,2.1
2744,2022-07-07,-999.0,729.0,0.3,726.0,728.0,0.0
2745,2022-07-08,-999.0,2481.0,7.7,1427.0,2499.0,6.7
2746,2022-07-09,-999.0,1389.0,3.0,1533.0,1853.0,3.4
2747,2022-07-10,-999.0,1914.0,6.0,656.0,657.0,0.0
2748,2022-07-11,-999.0,1218.0,0.7,972.0,3042.0,10.9
2749,2022-07-12,-999.0,3133.0,14.8,863.0,3192.0,12.8
2750,2022-07-13,-999.0,2246.0,6.5,850.0,2938.0,12.1
2751,2022-07-14,-999.0,2299.0,8.5,762.0,2754.0,9.8
2752,2022-07-15,-999.0,2664.0,12.6,1281.0,1389.0,1.8
2753,2022-07-16,-999.0,2771.0,13.1,1009.0,2667.0,8.2
2754,2022-07-17,-999.0,3099.0,14.7,254.0,3289.0,15.4
2755,2022-07-18,-999.0,2928.0,14.0,356.0,3215.0,15.1
2756,2022-07-19,-999.0,3067.0,15.0,255.0,3208.0,15.3
2757,2022-07-20,-999.0,2943.0,14.4,564.0,2309.0,8.9
2758,2022-07-21,-999.0,1923.0,6.6,1740.0,1885.0,2.3
2759,2022-07-22,-999.0,2935.0,14.2,475.0,2655.0,10.7
2760,2022-07-23,-999.0,1568.0,6.6,1082.0,1305.0,2.1
2761,2022-07-24,-999.0,2826.0,13.7,1084.0,2110.0,9.1
2762,2022-07-25,-999.0,2694.0,12.5,594.0,2753.0,10.7
2763,2022-07-26,-999.0,2259.0,8.7,788.0,790.0,0.0
2764,2022-07-27,-999.0,2372.0,9.3,1474.0,1676.0,3.3
2765,2022-07-28,865.0,2567.0,11.0,574.0,2114.0,8.2
2766,2022-07-29,884.0,1889.0,7.1,1050.0,1428.0,3.6
2767,2022-07-30,981.0,1771.0,5.5,987.0,1108.0,1.5
2768,2022-07-31,1038.0,2051.0,6.5,786.0,808.0,0.4
2769,2022-08-01,1003.0,1936.0,5.4,1038.0,1513.0,2.9
2770,2022-08-02,656.0,2562.0,12.0,959.0,2757.0,9.4
2771,2022-08-03,342.0,2791.0,14.5,690.0,2524.0,9.9
2772,2022-08-04,355.0,2768.0,14.3,763.0,2121.0,9.3
2773,2022-08-05,708.0,2425.0,10.4,993.0,1434.0,5.1
2774,2022-08-06,578.0,2702.0,13.2,1124.0,1126.0,0.5
2775,2022-08-07,400.0,2811.0,14.4,1244.0,2709.0,10.9
2776,2022-08-08,302.0,2782.0,14.2,1346.0,2410.0,9.6
2777,2022-08-09,443.0,2697.0,13.1,870.0,2388.0,11.8
2778,2022-08-10,583.0,2645.0,13.3,811.0,2349.0,11.6
2779,2022-08-11,429.0,2694.0,13.9,879.0,2193.0,8.9
2780,2022-08-12,523.0,2433.0,12.9,1020.0,1741.0,6.3
2781,2022-08-13,718.0,2274.0,11.4,1080.0,2043.0,9.1
2782,2022-08-14,629.0,2371.0,12.2,514.0,2687.0,12.0
2783,2022-08-15,880.0,1844.0,7.4,840.0,939.0,1.1
2784,2022-08-16,812.0,1806.0,8.8,533.0,2453.0,10.4
2785,2022-08-17,808.0,2019.0,9.2,826.0,1808.0,8.0
2786,2022-08-18,1059.0,1741.0,6.7,965.0,1198.0,3.2
2787,2022-08-19,259.0,304.0,0.6,909.0,925.0,0.4
2788,2022-08-20,979.0,1148.0,1.4,708.0,716.0,0.6
2789,2022-08-21,603.0,1867.0,7.4,1130.0,1708.0,4.3
2790,2022-08-22,732.0,2446.0,12.2,1191.0,1480.0,4.4
2791,2022-08-23,275.0,2483.0,13.2,376.0,2703.0,13.1
2792,2022-08-24,651.0,2012.0,10.2,229.0,2685.0,13.4
2793,2022-08-25,810.0,1982.0,9.9,672.0,2285.0,8.9
2794,2022-08-26,622.0,1488.0,7.0,925.0,1501.0,3.4
2795,2022-08-27,864.0,1490.0,3.6,922.0,1041.0,1.6
2796,2022-08-28,864.0,1176.0,1.9,1235.0,1333.0,4.3
2797,2022-08-29,532.0,2294.0,12.7,524.0,2412.0,10.9
2798,2022-08-30,570.0,2058.0,11.8,620.0,2397.0,11.9
2799,2022-08-31,722.0,912.0,1.5,591.0,591.0,0.0
2800,2022-09-01,833.0,1556.0,6.0,1105.0,1213.0,3.3
2801,2022-09-02,481.0,2228.0,12.2,584.0,2216.0,9.8
2802,2022-09-03,772.0,1491.0,6.4,929.0,1140.0,3.1
2803,2022-09-04,411.0,2085.0,11.0,1030.0,1606.0,3.7
2804,2022-09-05,504.0,1806.0,10.4,835.0,1559.0,6.7
2805,2022-09-06,662.0,1795.0,9.3,839.0,1026.0,1.8
2806,2022-09-07,573.0,1712.0,8.0,897.0,1281.0,3.7
2807,2022-09-08,565.0,1166.0,4.8,832.0,1251.0,3.3
2808,2022-09-09,566.0,1464.0,6.3,626.0,667.0,0.7
2809,2022-09-10,645.0,885.0,1.5,747.0,748.0,0.1
2810,2022-09-11,694.0,1109.0,3.2,711.0,754.0,0.5
2811,2022-09-12,792.0,1705.0,8.4,312.0,2309.0,12.8
2812,2022-09-13,733.0,889.0,1.8,485.0,2017.0,9.8
2813,2022-09-14,356.0,433.0,0.4,732.0,777.0,1.1
2814,2022-09-15,564.0,656.0,0.8,482.0,492.0,0.2
2815,2022-09-16,564.0,764.0,2.0,833.0,853.0,0.8
2816,2022-09-17,561.0,1021.0,3.9,619.0,619.0,0.0
2817,2022-09-18,398.0,437.0,0.0,942.0,1040.0,1.2
2818,2022-09-19,787.0,1021.0,2.7,-999.0,1284.0,1.4
2819,2022-09-20,691.0,1274.0,4.5,866.0,866.0,0.0
2820,2022-09-21,561.0,1576.0,6.8,274.0,2202.0,12.3
2821,2022-09-22,362.0,1560.0,10.0,352.0,2088.0,11.6
2822,2022-09-23,533.0,1659.0,11.1,513.0,1863.0,11.0
2823,2022-09-24,742.0,1043.0,4.0,764.0,773.0,0.4
2824,2022-09-25,568.0,683.0,0.7,841.0,869.0,0.7
2825,2022-09-26,652.0,1299.0,6.7,855.0,1458.0,3.3
2826,2022-09-27,522.0,683.0,1.2,-999.0,941.0,1.3
2827,2022-09-28,549.0,1035.0,3.4,804.0,808.0,0.0
2828,2022-09-29,573.0,741.0,2.7,-999.0,1065.0,1.5
2829,2022-09-30,642.0,1102.0,6.0,-999.0,1125.0,2.2
2830,2022-10-01,233.0,251.0,0.0,-999.0,449.0,0.7
2831,2022-10-02,235.0,252.0,0.0,-999.0,620.0,0.0
2832,2022-10-03,653.0,960.0,2.9,-999.0,1949.0,10.9
2833,2022-10-04,515.0,1257.0,8.3,-999.0,1352.0,10.9
2834,2022-10-05,576.0,1229.0,9.7,-999.0,1709.0,11.4
2835,2022-10-06,332.0,1066.0,6.1,-999.0,1715.0,11.2
2836,2022-10-07,551.0,829.0,3.9,-999.0,1700.0,11.2
2837,2022-10-08,488.0,1033.0,5.4,-999.0,904.0,3.1
2838,2022-10-09,193.0,1443.0,10.7,-999.0,507.0,0.4
2839,2022-10-10,489.0,1098.0,6.7,-999.0,878.0,2.4
2840,2022-10-11,558.0,719.0,1.8,-999.0,1134.0,5.0
2841,2022-10-12,421.0,1079.0,6.9,-999.0,1163.0,4.9
2842,2022-10-13,317.0,342.0,0.0,-999.0,1012.0,3.7
2843,2022-10-14,504.0,611.0,1.1,-999.0,655.0,0.4
2844,2022-10-15,402.0,472.0,0.6,-999.0,880.0,2.5
2845,2022-10-16,440.0,648.0,2.3,-999.0,1415.0,9.3
2846,2022-10-17,295.0,1123.0,9.9,-999.0,1470.0,10.5
2847,2022-10-18,387.0,533.0,1.6,-999.0,927.0,3.9
2848,2022-10-19,465.0,745.0,3.5,-999.0,1464.0,10.1
2849,2022-10-20,430.0,927.0,6.6,-999.0,929.0,5.2
2850,2022-10-21,299.0,352.0,1.0,-999.0,453.0,0.1
2851,2022-10-22,358.0,794.0,5.6,-999.0,759.0,4.3
2852,2022-10-23,497.0,817.0,6.2,-999.0,760.0,3.7
2853,2022-10-24,-999.0,-999.0,-999.0,-999.0,274.0,0.1
2854,2022-10-25,342.0,728.0,4.7,-999.0,1263.0,8.5
2855,2022-10-26,359.0,488.0,1.6,-999.0,-999.0,-999.0
2856,2022-10-27,173.0,1012.0,9.4,-999.0,1197.0,9.8
2857,2022-10-28,407.0,746.0,4.6,-999.0,1095.0,9.2
2858,2022-10-29,434.0,662.0,3.0,-999.0,1079.0,8.1
2859,2022-10-30,298.0,805.0,6.8,-999.0,1180.0,9.5
2860,2022-10-31,380.0,747.0,6.8,-999.0,1048.0,8.2
2861,2022-11-01,382.0,456.0,1.5,-999.0,442.0,0.5
2862,2022-11-02,350.0,647.0,5.8,-999.0,745.0,3.7
2863,2022-11-03,362.0,729.0,5.7,-999.0,888.0,6.9
2864,2022-11-04,272.0,294.0,0.0,-999.0,391.0,1.7
2865,2022-11-05,345.0,396.0,0.5,-999.0,648.0,0.0
2866,2022-11-06,315.0,344.0,0.6,-999.0,968.0,8.9
2867,2022-11-07,334.0,589.0,3.6,-999.0,901.0,8.7
2868,2022-11-08,287.0,746.0,6.9,-999.0,1001.0,9.4
2869,2022-11-09,267.0,310.0,0.4,-999.0,702.0,4.6
2870,2022-11-10,349.0,642.0,6.0,-999.0,977.0,6.9
2871,2022-11-11,307.0,706.0,7.8,-999.0,-999.0,-999.0
2872,2022-11-12,387.0,585.0,5.7,-999.0,629.0,4.7
2873,2022-11-13,-999.0,-999.0,-999.0,-999.0,997.0,9.3
2874,2022-11-14,145.0,719.0,8.1,-999.0,654.0,3.6
2875,2022-11-15,197.0,647.0,6.9,-999.0,806.0,6.5
2876,2022-11-16,221.0,279.0,1.4,-999.0,357.0,0.6
2877,2022-11-17,239.0,316.0,1.1,-999.0,614.0,3.2
2878,2022-11-18,107.0,112.0,0.0,-999.0,283.0,0.0
2879,2022-11-19,145.0,154.0,0.0,-999.0,801.0,3.8
2880,2022-11-20,96.0,131.0,0.0,-999.0,690.0,2.8
2881,2022-11-21,245.0,460.0,3.8,-999.0,749.0,4.7
2882,2022-11-22,307.0,355.0,1.0,-999.0,225.0,0.0
2883,2022-11-23,222.0,507.0,4.5,-999.0,904.0,8.8
2884,2022-11-24,247.0,296.0,1.4,-999.0,403.0,0.3
2885,2022-11-25,204.0,346.0,2.8,-999.0,622.0,3.5
2886,2022-11-26,148.0,161.0,0.0,-999.0,478.0,2.3
2887,2022-11-27,184.0,191.0,0.0,-999.0,790.0,8.5
2888,2022-11-28,215.0,230.0,0.0,-999.0,290.0,0.0
2889,2022-11-29,106.0,113.0,0.0,-999.0,371.0,0.0
2890,2022-11-30,117.0,125.0,0.0,-999.0,635.0,5.9
2891,2022-12-01,284.0,367.0,1.5,-999.0,715.0,7.3
2892,2022-12-02,116.0,124.0,0.0,-999.0,419.0,0.1
2893,2022-12-03,78.0,86.0,0.0,-999.0,373.0,2.9
2894,2022-12-04,139.0,146.0,0.0,-999.0,544.0,0.2
2895,2022-12-05,91.0,97.0,0.0,-999.0,398.0,0.0
2896,2022-12-06,56.0,61.0,0.0,-999.0,540.0,3.5
2897,2022-12-07,66.0,70.0,0.0,-999.0,662.0,4.7
2898,2022-12-08,167.0,180.0,0.0,-999.0,750.0,8.5
2899,2022-12-09,215.0,247.0,0.2,-999.0,249.0,0.2
2900,2022-12-10,185.0,231.0,0.0,-999.0,331.0,0.0
2901,2022-12-11,184.0,226.0,0.6,-999.0,606.0,4.4
2902,2022-12-12,203.0,413.0,3.7,-999.0,587.0,3.6
2903,2022-12-13,-999.0,-999.0,6.9,315.0,478.0,3.8
2904,2022-12-14,127.0,136.0,0.0,326.0,332.0,1.4
2905,2022-12-15,-999.0,-999.0,-999.0,318.0,319.0,0.2
2906,2022-12-16,156.0,191.0,0.0,236.0,237.0,0.0
2907,2022-12-17,120.0,520.0,7.3,304.0,800.0,8.4
2908,2022-12-18,267.0,454.0,3.3,170.0,684.0,7.3
2909,2022-12-19,206.0,220.0,0.0,295.0,314.0,0.8
2910,2022-12-20,182.0,196.0,0.0,332.0,363.0,1.3
2911,2022-12-21,114.0,133.0,0.4,234.0,234.0,0.0
2912,2022-12-22,166.0,203.0,0.8,241.0,284.0,1.2
2913,2022-12-23,107.0,117.0,0.0,200.0,217.0,0.0
2914,2022-12-24,174.0,221.0,1.3,226.0,227.0,0.0
2915,2022-12-25,238.0,295.0,1.0,-999.0,735.0,8.1
2916,2022-12-26,87.0,92.0,0.0,242.0,373.0,3.4
2917,2022-12-27,139.0,451.0,6.9,317.0,403.0,0.1
2918,2022-12-28,252.0,313.0,1.4,299.0,603.0,5.4
2919,2022-12-29,179.0,199.0,0.3,311.0,504.0,3.6
2920,2022-12-30,191.0,359.0,3.5,209.0,556.0,4.3
2921,2022-12-31,225.0,338.0,3.4,252.0,443.0,3.2
2922,2023-01-01,253.0,308.0,2.3,181.0,662.0,7.8
